metric_id,store_id,year,month,total_sales,total_customers,avg_daily_sales,max_daily_sales,promo_days,promo_sales_lift,open_days
28769,503,2015,2,148461.00,10696,6185.88,9060.00,10,41.46,24
28770,241,2014,1,153267.00,17078,5894.88,8992.00,10,30.09,26
28771,966,2013,6,114820.00,14652,4592.80,6636.00,10,30.63,25
28772,355,2015,6,232631.00,27752,8947.35,13812.00,12,46.33,26
28773,1114,2013,2,446745.00,67837,18614.38,22977.00,10,9.67,24
28774,1095,2013,1,106288.00,15266,4088.00,6609.00,10,59.88,26
28775,880,2015,7,225562.00,22363,8354.15,11772.00,13,38.12,27
28776,499,2014,8,127591.00,17917,4907.35,6603.00,11,22.75,26
28777,122,2014,3,152818.00,19138,5457.79,9457.00,11,33.10,28
28778,1093,2013,10,191412.00,20712,7656.48,10547.00,10,13.13,25
28779,20,2013,1,177144.00,19903,6813.23,9662.00,10,32.43,26
28780,484,2015,1,198281.00,18848,7626.19,10357.00,15,6.68,26
28781,927,2014,10,158695.00,21802,6103.65,10048.00,12,39.07,26
28782,1087,2014,9,161067.00,15908,6194.88,9869.00,12,34.95,26
28783,103,2014,2,99749.00,9385,4156.21,6505.00,10,30.98,24
28784,546,2013,10,338721.00,41530,13027.73,18105.00,10,16.95,26
28785,825,2013,8,112159.00,13261,4313.81,6507.00,11,40.41,26
28786,548,2013,1,102405.00,8758,3938.65,7395.00,10,53.40,26
28787,101,2014,11,209066.00,20595,8362.64,12099.00,15,25.59,25
28788,380,2014,9,348704.00,34042,13411.69,19711.00,12,46.18,26
28789,327,2014,6,186508.00,21991,7771.17,13994.00,11,53.81,24
28790,969,2013,12,99106.00,16120,4129.42,6363.00,10,48.75,24
28791,1,2015,5,105220.00,12052,4574.78,5850.00,10,8.18,23
28792,643,2014,12,264005.00,30834,10560.20,16123.00,10,44.35,25
28793,980,2014,11,181100.00,13910,7545.83,12481.00,15,50.27,24
28794,1013,2014,6,101761.00,11057,4424.39,8082.00,10,75.45,23
28795,239,2014,3,129046.00,12311,4963.31,8136.00,11,43.45,26
28796,360,2014,1,167712.00,18728,6450.46,10252.00,10,40.45,26
28797,987,2015,3,175072.00,22060,6733.54,10842.00,12,47.61,26
28798,1084,2014,2,143329.00,18918,5972.04,8492.00,10,24.47,24
28799,353,2013,9,148570.00,39312,4952.33,6974.00,10,-0.52,30
28800,178,2013,1,227963.00,22173,8767.81,15398.00,10,47.39,26
28801,600,2015,1,188699.00,16140,7257.65,10962.00,15,28.60,26
28802,582,2013,11,181442.00,22131,6978.54,10293.00,10,34.46,26
28803,983,2013,8,317672.00,43852,11765.63,19141.00,12,33.44,27
28804,686,2013,1,155035.00,19260,5962.88,11110.00,10,70.20,26
28805,468,2014,4,172277.00,19178,7178.21,11617.00,11,22.00,24
28806,794,2013,4,70769.00,12696,2830.76,3794.00,12,4.59,25
28807,936,2014,6,159158.00,19820,6919.91,9723.00,10,43.01,23
28808,219,2014,3,79872.00,10480,3072.00,4986.00,11,43.04,26
28809,81,2014,2,159655.00,13227,6652.29,9390.00,10,10.33,24
28810,518,2014,1,138028.00,12162,5521.12,11035.00,9,58.46,25
28811,515,2015,5,221214.00,17734,9618.00,12015.00,10,3.32,23
28812,1070,2014,7,179633.00,21983,6653.07,10258.00,13,44.48,27
28813,747,2014,2,180740.00,16263,7530.83,11878.00,10,45.26,24
28814,181,2013,8,166091.00,17290,6151.52,10170.00,12,74.02,27
28815,1073,2013,1,159814.00,21035,6146.69,10242.00,10,28.35,26
28816,744,2015,6,199068.00,21296,7962.72,11682.00,11,33.59,25
28817,562,2014,7,526591.00,96324,16986.81,20724.00,13,21.61,31
28818,87,2013,5,147162.00,18766,6131.75,9856.00,12,48.65,24
28819,286,2013,5,127228.00,11286,5531.65,9341.00,11,86.13,23
28820,565,2013,3,171956.00,20991,6878.24,10296.00,14,51.06,25
28821,844,2013,1,99919.00,11387,3843.04,7053.00,10,59.96,26
28822,815,2015,2,139979.00,13859,5832.46,7637.00,10,13.24,24
28823,946,2014,1,101014.00,13259,3885.15,6859.00,10,53.02,26
28824,215,2013,10,158413.00,12625,6092.81,9687.00,10,42.80,26
28825,632,2013,7,179764.00,23251,6657.93,9436.00,13,34.44,27
28826,1049,2013,4,95545.00,15550,3821.80,5589.00,12,36.46,25
28827,321,2015,3,159665.00,15014,6140.96,8805.00,12,29.37,26
28828,620,2015,2,184671.00,16743,7694.63,10070.00,10,6.23,24
28829,963,2014,9,273361.00,26783,10513.88,19076.00,12,88.33,26
28830,377,2014,3,188714.00,24353,7258.23,11011.00,11,39.21,26
28831,689,2013,7,200905.00,19202,7440.93,12069.00,13,64.14,27
28832,708,2015,5,136949.00,13018,5954.30,7580.00,10,15.33,23
28833,394,2014,10,211729.00,17005,8143.42,11331.00,12,27.44,26
28834,905,2014,2,233928.00,34694,9747.00,17245.00,10,49.16,24
28835,1107,2013,11,142277.00,15763,5691.08,9912.00,10,47.74,25
28836,932,2013,3,193486.00,19177,7739.44,11320.00,14,53.10,25
28837,275,2013,1,189985.00,19250,7307.12,12244.00,10,39.65,26
28838,21,2015,7,158101.00,13220,5855.59,9657.00,13,56.01,27
28839,438,2015,4,139957.00,13840,5831.54,10162.00,11,74.52,24
28840,781,2014,12,156262.00,19777,6250.48,10815.00,10,83.98,25
28841,47,2014,2,160337.00,21632,6680.71,11136.00,10,43.21,24
28842,599,2013,12,267874.00,22907,11161.42,15902.00,10,22.73,24
28843,781,2013,11,137693.00,19063,5295.88,8388.00,10,46.29,26
28844,861,2013,9,80090.00,12202,3203.60,4362.00,10,30.89,25
28845,1060,2013,8,180079.00,21546,6669.59,10499.00,12,44.85,27
28846,521,2013,4,115007.00,9819,4600.28,6958.00,12,35.13,25
28847,703,2013,3,85543.00,9236,3421.72,5285.00,14,68.80,25
28848,92,2015,3,168214.00,14618,6469.77,11861.00,12,67.42,26
28849,37,2014,6,169130.00,17734,7047.08,10941.00,11,42.81,24
28850,485,2014,6,128609.00,10710,5591.70,8773.00,10,35.95,23
28851,885,2014,1,119364.00,16518,4590.92,6808.00,10,43.20,26
28852,74,2013,12,203579.00,25854,8482.46,14983.00,10,53.66,24
28853,822,2014,11,214628.00,16804,8585.12,11811.00,15,29.85,25
28854,866,2015,5,172143.00,11943,7484.48,10182.00,10,19.55,23
28855,946,2015,2,93861.00,12083,3910.88,6851.00,10,37.51,24
28856,414,2014,11,167797.00,11818,6711.88,9827.00,15,0.76,25
28857,455,2014,11,200326.00,12073,8346.92,11923.00,15,7.65,24
28858,734,2014,9,133855.00,13306,5148.27,9835.00,12,85.13,26
28859,764,2014,4,89389.00,9965,3724.54,5641.00,11,53.31,24
28860,33,2013,11,205470.00,20501,8218.80,11049.00,10,18.86,25
28861,164,2013,6,141058.00,14944,5642.32,9647.00,10,56.43,25
28862,612,2013,6,166316.00,10431,6652.64,9612.00,10,18.15,25
28863,1095,2015,6,130006.00,18244,5000.23,8551.00,12,53.28,26
28864,280,2015,4,157449.00,12903,6560.38,9945.00,11,37.69,24
28865,758,2015,1,121077.00,15572,4843.08,6877.00,14,50.24,25
28866,27,2014,10,227794.00,26494,8761.31,14696.00,12,48.44,26
28867,545,2014,5,274064.00,26311,10962.56,17044.00,11,53.92,25
28868,993,2014,4,184128.00,18120,7672.00,12987.00,11,67.40,24
28869,740,2013,11,166231.00,12264,6393.50,9180.00,10,27.35,26
28870,1019,2013,9,218200.00,18844,8728.00,16156.00,10,53.23,25
28871,104,2013,7,250435.00,33399,9275.37,11459.00,13,16.40,27
28872,383,2013,5,421907.00,54198,18343.78,25676.00,11,21.45,23
28873,941,2013,1,118017.00,13714,4539.12,7566.00,10,52.41,26
28874,330,2015,1,103773.00,10994,3991.27,6110.00,15,25.77,26
28875,292,2014,6,144703.00,17620,6029.29,10003.00,11,61.70,24
28876,535,2013,8,198682.00,23186,7358.59,11936.00,12,49.66,27
28877,314,2013,3,129894.00,14975,5195.76,8055.00,14,62.07,25
28878,304,2015,1,175237.00,25276,6739.88,10848.00,15,39.51,26
28879,1060,2014,9,183123.00,21609,7043.19,11663.00,12,49.19,26
28880,698,2014,8,370761.00,46371,14260.04,18296.00,11,14.46,26
28881,1112,2014,4,258232.00,21076,10759.67,18824.00,11,69.22,24
28882,691,2015,3,220671.00,15814,8487.35,13004.00,12,38.79,26
28883,176,2014,12,158370.00,17447,6334.80,10250.00,10,57.54,25
28884,357,2013,6,177111.00,24204,7084.44,10676.00,10,34.30,25
28885,338,2014,1,177838.00,15563,6839.92,11660.00,10,57.53,26
28886,388,2013,10,249136.00,27961,9582.15,16635.00,10,35.70,26
28887,504,2013,3,178941.00,25452,7157.64,12490.00,14,16.07,25
28888,965,2015,3,213364.00,21922,8206.31,13568.00,12,48.27,26
28889,234,2014,12,340351.00,29529,13614.04,24696.00,10,48.36,25
28890,615,2014,9,228221.00,29592,8777.73,14011.00,12,43.08,26
28891,879,2013,2,81647.00,7895,3401.96,6708.00,10,50.34,24
28892,163,2015,3,180108.00,21501,6927.23,8958.00,12,20.70,26
28893,762,2013,10,80621.00,8800,3100.81,4748.00,10,24.40,26
28894,1048,2015,3,195895.00,14473,7534.42,13648.00,12,50.72,26
28895,114,2015,1,139793.00,15483,5376.65,6823.00,15,27.95,26
28896,667,2014,4,227165.00,20419,9465.21,14769.00,11,54.76,24
28897,501,2015,3,131390.00,14185,5053.46,6989.00,12,37.73,26
28898,44,2014,12,157811.00,17279,6312.44,9997.00,10,55.05,25
28899,363,2014,7,199517.00,25340,7389.52,10367.00,13,32.61,27
28900,120,2014,4,174484.00,15990,7270.17,10993.00,11,54.29,24
28901,1036,2013,11,118752.00,11449,4750.08,6430.00,10,10.68,25
28902,233,2015,1,242508.00,26205,9327.23,12799.00,15,31.00,26
28903,310,2014,4,224063.00,19020,7726.31,14016.00,11,93.25,29
28904,317,2013,9,122207.00,13610,4888.28,7230.00,10,26.60,25
28905,943,2015,7,194167.00,16067,7191.37,10438.00,13,26.26,27
28906,86,2015,3,126108.00,15601,4850.31,8272.00,12,62.82,26
28907,978,2014,12,233573.00,28744,9342.92,14126.00,10,46.25,25
28908,728,2014,9,127188.00,11187,4891.85,6744.00,12,24.23,26
28909,916,2014,6,121520.00,15980,5283.48,7434.00,10,41.29,23
28910,673,2015,5,188920.00,14767,8213.91,10702.00,10,17.46,23
28911,749,2014,1,140557.00,17424,5406.04,10980.00,10,78.57,26
28912,339,2013,8,131699.00,18442,4877.74,6707.00,12,29.41,27
28913,1079,2015,7,231539.00,18137,8575.52,14043.00,13,49.12,27
28914,769,2014,9,333052.00,96814,11101.73,13365.00,12,8.60,30
28915,738,2014,5,207078.00,17487,8283.12,12011.00,11,21.08,25
28916,550,2014,12,194084.00,15096,7763.36,11966.00,10,29.72,25
28917,458,2013,7,212220.00,18995,7860.00,12103.00,13,31.58,27
28918,40,2013,2,100610.00,13559,4374.35,6364.00,10,20.78,23
28919,139,2013,1,154112.00,12734,5927.38,9301.00,10,57.49,26
28920,839,2014,6,134046.00,16592,5585.25,9743.00,11,68.25,24
28921,421,2014,1,206931.00,23471,7958.88,11425.00,10,6.14,26
28922,228,2013,11,198984.00,14811,7959.36,9737.00,10,8.48,25
28923,944,2013,7,211537.00,32940,7834.70,11451.00,13,44.19,27
28924,118,2013,9,170124.00,15669,6804.96,12950.00,10,53.32,25
28925,185,2015,3,211983.00,14880,8153.19,12886.00,12,43.56,26
28926,609,2014,10,120254.00,13342,4625.15,6139.00,12,32.94,26
28927,347,2013,10,108393.00,9093,4168.96,5381.00,10,6.97,26
28928,468,2013,3,200093.00,22624,8003.72,17299.00,14,-3.25,25
28929,912,2015,1,144748.00,19589,5567.23,7125.00,15,-1.90,26
28930,9,2014,7,175525.00,15347,6500.93,8829.00,13,28.83,27
28931,319,2015,5,180307.00,18920,7839.43,9803.00,10,16.53,23
28932,662,2014,12,258112.00,22461,10324.48,16772.00,10,50.44,25
28933,961,2014,10,163746.00,17859,6297.92,10064.00,12,19.83,26
28934,880,2014,6,183352.00,18585,7971.83,11536.00,10,45.48,23
28935,995,2014,3,226919.00,19843,8727.65,12805.00,11,45.46,26
28936,368,2013,1,219586.00,16647,8445.62,16406.00,10,58.53,26
28937,883,2013,1,116053.00,12582,4463.58,7502.00,10,40.08,26
28938,231,2015,2,114847.00,9400,4785.29,7226.00,10,32.18,24
28939,752,2014,7,137017.00,11611,5074.70,8011.00,13,79.07,27
28940,766,2014,3,151353.00,13196,5821.27,8827.00,11,23.99,26
28941,1065,2014,1,101297.00,12112,4051.88,7546.00,9,49.79,25
28942,35,2013,10,224446.00,17724,8632.54,15405.00,10,41.28,26
28943,755,2013,3,277631.00,22882,11105.24,16419.00,14,43.50,25
28944,1062,2015,5,146207.00,13449,6356.83,9922.00,10,25.77,23
28945,110,2015,2,94082.00,12343,3920.08,5979.00,10,27.38,24
28946,187,2014,9,158001.00,20308,6076.96,9622.00,12,48.86,26
28947,156,2014,4,172860.00,18088,7202.50,12955.00,11,96.02,24
28948,433,2014,11,150169.00,16666,6006.76,8898.00,15,39.26,25
28949,732,2014,10,167208.00,19313,5393.81,9588.00,13,32.53,31
28950,1112,2013,3,312362.00,25001,12494.48,20541.00,14,51.01,25
28951,227,2013,3,146333.00,14100,5853.32,9084.00,14,58.90,25
28952,725,2013,1,132318.00,14481,5089.15,6904.00,10,21.24,26
28953,73,2015,2,109619.00,11974,4567.46,7112.00,10,56.30,24
28954,499,2013,7,116833.00,17282,4327.15,6940.00,13,47.13,27
28955,614,2013,5,163668.00,23824,6819.50,8972.00,12,25.16,24
28956,913,2013,3,254973.00,32138,10198.92,15013.00,14,50.35,25
28957,268,2015,1,122965.00,14785,4729.42,7640.00,15,50.61,26
28958,728,2013,8,129602.00,11609,4800.07,6888.00,12,25.67,27
28959,198,2014,12,93469.00,9694,3738.76,8400.00,10,113.63,25
28960,234,2013,11,262069.00,24801,10482.76,17647.00,10,48.87,25
28961,533,2013,9,203774.00,20958,8150.96,15162.00,10,42.51,25
28962,731,2013,5,228423.00,23721,9931.43,14215.00,11,40.79,23
28963,3,2015,4,171183.00,18138,7132.63,9971.00,11,60.09,24
28964,302,2015,3,104949.00,8512,4036.50,5507.00,12,32.26,26
28965,719,2015,1,130635.00,10788,5225.40,7722.00,14,11.92,25
28966,580,2013,12,344728.00,50355,14363.67,23675.00,10,27.69,24
28967,997,2013,9,118671.00,9783,4746.84,8760.00,10,54.27,25
28968,385,2013,3,192999.00,17297,7719.96,11003.00,14,40.92,25
28969,684,2013,2,152597.00,12488,6358.21,10758.00,10,31.59,24
28970,568,2015,7,144738.00,11642,5360.67,7297.00,13,16.54,27
28971,1032,2014,12,301147.00,27318,12045.88,19103.00,10,65.30,25
28972,52,2013,12,258037.00,16597,10751.54,19202.00,10,39.84,24
28973,351,2013,11,146161.00,12688,5846.44,9174.00,10,31.10,25
28974,772,2013,4,72160.00,10335,2886.40,4479.00,12,30.74,25
28975,537,2015,2,136209.00,14897,5675.38,7966.00,10,21.77,24
28976,278,2014,4,184699.00,20118,7695.79,12148.00,11,55.74,24
28977,537,2014,1,133811.00,14517,5352.44,8466.00,9,42.09,25
28978,1102,2014,1,168860.00,17608,6754.40,11935.00,9,36.19,25
28979,5,2013,9,110338.00,13229,4413.52,7486.00,10,67.32,25
28980,371,2013,8,180182.00,14598,6673.41,11007.00,12,51.47,27
28981,1001,2013,6,121375.00,14897,4855.00,8115.00,10,41.10,25
28982,208,2015,7,84988.00,11227,3147.70,4326.00,13,27.40,27
28983,390,2015,6,317523.00,27745,12212.42,18398.00,12,57.02,26
28984,948,2015,1,228427.00,52228,7368.61,10017.00,15,7.08,31
28985,416,2014,9,279187.00,36631,10737.96,16488.00,12,36.06,26
28986,386,2014,8,179387.00,15430,6899.50,11154.00,11,42.80,26
28987,167,2014,7,252112.00,28594,9337.48,13894.00,13,78.75,27
28988,584,2014,4,117265.00,10791,4886.04,6792.00,11,44.43,24
28989,883,2014,2,109704.00,11836,4571.00,7744.00,10,45.34,24
28990,392,2013,11,182911.00,17977,7316.44,11578.00,10,43.08,25
28991,161,2015,4,183467.00,20301,7644.46,10323.00,11,29.42,24
28992,803,2014,11,156110.00,12177,6244.40,9536.00,15,32.84,25
28993,954,2014,4,186156.00,23862,7756.50,11600.00,11,53.59,24
28994,422,2013,12,142149.00,13726,5922.88,10275.00,10,35.07,24
28995,779,2013,12,241875.00,21605,10078.13,19441.00,10,88.77,24
28996,203,2013,6,138344.00,18725,5533.76,8302.00,10,19.56,25
28997,502,2013,4,258871.00,37703,10354.84,16414.00,12,32.79,25
28998,842,2013,2,386376.00,25176,16099.00,20734.00,10,13.56,24
28999,726,2015,7,297658.00,27390,11024.37,17463.00,13,56.21,27
29000,267,2014,1,231018.00,28692,8885.31,13117.00,10,9.01,26
29001,193,2013,10,130432.00,19931,5016.62,8272.00,10,52.96,26
29002,482,2013,5,215445.00,24564,8976.88,13586.00,12,11.93,24
29003,930,2013,4,178683.00,29533,7147.32,10267.00,12,21.25,25
29004,120,2015,5,168234.00,15231,7314.52,11003.00,10,24.08,23
29005,695,2014,1,128569.00,12921,4944.96,10467.00,10,89.27,26
29006,548,2015,6,132939.00,10099,5317.56,8539.00,11,72.11,25
29007,574,2014,10,221780.00,17013,8530.00,11834.00,12,22.56,26
29008,773,2014,9,142363.00,19858,5475.50,7416.00,12,33.48,26
29009,610,2014,5,103734.00,12927,4149.36,7149.00,11,62.23,25
29010,312,2014,3,135108.00,13351,5196.46,8830.00,11,61.00,26
29011,395,2014,1,95332.00,12862,3666.62,5503.00,10,38.81,26
29012,1068,2013,11,105922.00,7319,4236.88,5703.00,10,7.48,25
29013,853,2013,6,208317.00,23422,8332.68,11811.00,10,35.52,25
29014,936,2013,5,182736.00,22960,7945.04,10721.00,11,18.41,23
29015,733,2013,4,425028.00,103018,14167.60,16630.00,12,12.75,30
29016,100,2015,4,204002.00,17092,8500.08,12316.00,11,18.74,24
29017,69,2015,1,231685.00,29597,8910.96,12431.00,15,27.98,26
29018,579,2014,1,204746.00,22833,7874.85,15522.00,10,51.85,26
29019,70,2013,11,177444.00,18250,6824.77,9352.00,10,19.53,26
29020,690,2015,7,144893.00,20129,5366.41,7263.00,13,35.75,27
29021,272,2015,1,156245.00,15261,6009.42,10300.00,15,77.97,26
29022,254,2013,11,73036.00,6373,2921.44,4437.00,10,15.60,25
29023,294,2013,7,150145.00,19095,5560.93,9196.00,13,80.74,27
29024,79,2013,3,136359.00,14136,5454.36,8034.00,14,51.09,25
29025,1034,2015,6,170881.00,18732,6572.35,12393.00,12,93.74,26
29026,659,2015,3,140263.00,16308,5394.73,8478.00,12,65.69,26
29027,291,2014,11,213464.00,21179,8894.33,13304.00,15,59.27,24
29028,88,2014,10,146488.00,15212,5859.52,9416.00,12,75.98,25
29029,110,2013,8,141598.00,19357,5244.37,7860.00,12,25.72,27
29030,905,2013,1,245269.00,35945,9433.42,15782.00,10,37.89,26
29031,736,2015,4,123645.00,11961,5151.88,7252.00,11,41.23,24
29032,896,2013,9,159658.00,26356,6386.32,7967.00,10,13.91,25
29033,693,2013,8,165236.00,13170,6119.85,12648.00,12,112.43,27
29034,893,2013,3,167227.00,21553,6689.08,9062.00,14,33.22,25
29035,561,2013,2,159905.00,15938,6662.71,10927.00,10,47.93,24
29036,29,2015,6,224459.00,18423,8978.36,15316.00,11,58.86,25
29037,1074,2014,6,127472.00,13367,5311.33,11271.00,11,57.86,24
29038,942,2014,2,139119.00,10930,5796.63,8769.00,10,45.15,24
29039,27,2013,9,212316.00,25295,8492.64,14541.00,10,48.08,25
29040,961,2013,9,153543.00,16797,6141.72,9398.00,10,24.33,25
29041,327,2015,7,211513.00,24213,7833.81,12937.00,13,47.86,27
29042,872,2013,11,234820.00,21864,9392.80,13131.00,10,15.59,25
29043,574,2013,9,208115.00,16298,8324.60,13797.00,10,41.28,25
29044,67,2013,4,187526.00,19818,7501.04,12239.00,12,54.27,25
29045,346,2013,3,162429.00,14937,6497.16,9646.00,14,41.13,25
29046,309,2014,8,173206.00,15069,6661.77,11807.00,11,53.53,26
29047,736,2013,10,125365.00,12717,4821.73,7199.00,10,28.20,26
29048,198,2013,2,64286.00,7665,2678.58,6872.00,10,147.93,24
29049,229,2013,6,197354.00,17616,7894.16,11356.00,10,25.64,25
29050,150,2013,3,212942.00,20690,8517.68,12952.00,14,31.59,25
29051,491,2014,6,166707.00,12809,7248.13,10988.00,10,48.96,23
29052,451,2014,10,135746.00,11644,5221.00,6518.00,12,17.90,26
29053,460,2014,2,85955.00,7919,3581.46,6728.00,10,87.63,24
29054,189,2013,11,226768.00,21689,9070.72,12658.00,10,25.60,25
29055,776,2013,6,106948.00,12316,4277.92,6847.00,10,35.21,25
29056,358,2013,1,242824.00,27507,9339.38,15447.00,10,39.46,26
29057,1101,2015,7,280981.00,26235,10406.70,15931.00,13,44.34,27
29058,269,2014,12,293034.00,34856,11721.36,18560.00,10,58.82,25
29059,570,2014,9,102980.00,15729,3960.77,7154.00,12,65.67,26
29060,594,2015,2,99410.00,10741,4142.08,6632.00,10,35.40,24
29061,531,2014,2,113417.00,14257,4725.71,6298.00,10,16.76,24
29062,757,2013,1,147310.00,12647,5665.77,12148.00,10,82.87,26
29063,165,2015,6,99583.00,10332,3983.32,5832.00,11,44.32,25
29064,991,2015,5,144501.00,12953,6282.65,9424.00,10,1.39,23
29065,693,2015,2,145842.00,11091,6076.75,12984.00,10,93.73,24
29066,1064,2014,6,226627.00,25126,9853.35,15857.00,10,41.98,23
29067,232,2013,12,103097.00,8399,4295.71,7884.00,10,47.45,24
29068,738,2015,6,239490.00,18559,9579.60,13506.00,11,38.02,25
29069,875,2014,1,131866.00,12346,5071.77,8461.00,10,47.96,26
29070,872,2015,5,178914.00,18061,7778.87,10184.00,10,19.66,23
29071,892,2014,9,190928.00,19988,7343.38,12186.00,12,75.02,26
29072,663,2014,7,141146.00,19419,5227.63,7071.00,13,25.72,27
29073,10,2014,2,128994.00,14321,5374.75,8758.00,10,28.80,24
29074,800,2013,4,141026.00,13370,5641.04,7852.00,12,26.65,25
29075,1029,2013,3,132339.00,18449,5293.56,8439.00,14,85.00,25
29076,7,2015,6,237395.00,24973,9130.58,14838.00,12,56.75,26
29077,122,2015,4,186522.00,22230,6431.79,16064.00,11,44.02,29
29078,47,2015,3,199532.00,24327,7674.31,11962.00,12,40.46,26
29079,720,2014,7,191706.00,18757,7100.22,10515.00,13,47.88,27
29080,835,2014,4,128972.00,16471,5373.83,8831.00,11,60.58,24
29081,723,2013,3,156767.00,12956,6270.68,9060.00,14,16.87,25
29082,294,2015,1,146499.00,19133,5634.58,8491.00,15,62.30,26
29083,390,2013,12,326832.00,28664,13618.00,21959.00,10,42.99,24
29084,938,2013,7,252163.00,25620,9339.37,14802.00,13,46.45,27
29085,107,2013,1,171771.00,22649,6606.58,9185.00,10,19.10,26
29086,829,2015,3,155239.00,20196,5970.73,8870.00,12,44.66,26
29087,1050,2014,9,184062.00,13183,7079.31,9337.00,12,31.58,26
29088,408,2014,8,110969.00,11209,4268.04,6501.00,11,32.99,26
29089,448,2014,3,207355.00,18615,7975.19,13753.00,11,47.74,26
29090,958,2013,5,121354.00,15593,5056.42,6972.00,12,30.46,24
29091,82,2015,7,242096.00,21664,8966.52,12176.00,13,48.97,27
29092,956,2014,3,93590.00,12736,3743.60,6618.00,10,64.60,25
29093,424,2013,11,160392.00,18358,6415.68,8568.00,10,15.78,25
29094,789,2015,6,93758.00,12226,3750.32,4751.00,11,9.06,25
29095,727,2014,1,111473.00,11313,4287.42,7536.00,10,64.79,26
29096,851,2013,7,136161.00,12000,5043.00,7176.00,13,14.97,27
29097,226,2014,9,180582.00,17963,6945.46,10599.00,12,41.59,26
29098,784,2014,1,204209.00,22246,7854.19,13283.00,10,49.46,26
29099,282,2013,9,107224.00,16329,4288.96,6129.00,10,45.34,25
29100,683,2013,7,252906.00,23645,9366.89,15032.00,13,69.09,27
29101,464,2013,6,257796.00,32258,10311.84,14912.00,10,5.87,25
29102,332,2013,1,88891.00,12523,3418.88,5453.00,10,56.73,26
29103,72,2015,7,117663.00,12292,4357.89,7992.00,13,77.50,27
29104,489,2015,4,183695.00,15831,7653.96,12097.00,11,101.44,24
29105,613,2014,11,184731.00,26517,7389.24,9768.00,15,13.23,25
29106,128,2014,5,193205.00,15892,7728.20,11522.00,11,29.15,25
29107,669,2013,10,107815.00,9717,4146.73,5635.00,10,19.69,26
29108,454,2013,6,133223.00,16978,5328.92,8978.00,10,61.39,25
29109,494,2013,2,209892.00,29938,7496.14,10929.00,10,33.46,28
29110,357,2014,7,199638.00,25874,7394.00,10585.00,13,43.73,27
29111,653,2014,7,154228.00,12627,5712.15,7780.00,13,39.41,27
29112,1114,2014,3,500986.00,80683,19268.69,24873.00,11,10.23,26
29113,898,2013,10,144161.00,15713,5766.44,10984.00,10,65.64,25
29114,1080,2013,9,226571.00,19735,9062.84,12863.00,10,22.95,25
29115,292,2013,5,140608.00,17379,5858.67,8891.00,12,48.39,24
29116,1002,2013,1,134237.00,16840,5162.96,7805.00,10,39.49,26
29117,1044,2015,6,162783.00,21090,6511.32,11082.00,11,63.28,25
29118,112,2015,2,145925.00,18702,6080.21,7675.00,10,9.16,24
29119,391,2015,1,142527.00,16677,5481.81,8797.00,15,78.61,26
29120,458,2015,1,185683.00,17424,7141.65,10047.00,15,9.38,26
29121,1010,2014,12,301109.00,26043,12044.36,17603.00,10,27.41,25
29122,266,2014,6,96546.00,12501,4022.75,5592.00,11,46.69,24
29123,148,2014,1,210814.00,20577,8108.23,11436.00,10,22.00,26
29124,1104,2014,1,131874.00,10457,5274.96,8217.00,9,39.85,25
29125,272,2013,7,171211.00,17032,6341.15,9548.00,13,83.45,27
29126,891,2013,4,195015.00,27661,7800.60,14200.00,12,22.70,25
29127,124,2013,9,90939.00,11568,3637.56,5258.00,10,28.13,25
29128,841,2013,7,91220.00,12364,3378.52,5923.00,13,80.36,27
29129,174,2013,1,132366.00,10934,5091.00,6427.00,10,19.42,26
29130,230,2015,7,213051.00,25163,7890.78,11090.00,13,29.43,27
29131,418,2015,5,127391.00,13097,5538.74,9252.00,10,45.89,23
29132,509,2015,5,139052.00,11599,6045.74,8868.00,10,39.36,23
29133,647,2015,4,148929.00,16933,6205.38,9965.00,11,56.13,24
29134,505,2014,7,126014.00,15492,4667.19,7117.00,13,53.75,27
29135,168,2014,2,175363.00,17494,7306.79,12007.00,10,59.34,24
29136,949,2013,11,128288.00,12198,4934.15,8591.00,10,61.47,26
29137,511,2013,10,135897.00,20309,5226.81,7104.00,10,9.25,26
29138,989,2013,8,126308.00,13665,4858.00,7272.00,11,53.02,26
29139,623,2014,12,200415.00,22588,8016.60,12583.00,10,44.91,25
29140,246,2014,10,179539.00,23746,6905.35,9205.00,12,28.82,26
29141,242,2013,12,130091.00,11129,5420.46,11580.00,10,64.36,24
29142,886,2015,6,187052.00,16708,7482.08,11467.00,11,55.68,25
29143,549,2015,1,122545.00,14037,4713.27,6564.00,15,28.18,26
29144,852,2014,12,153227.00,17506,6129.08,9971.00,10,49.44,25
29145,108,2014,6,270777.00,20712,11772.91,17357.00,10,32.72,23
29146,928,2014,4,209711.00,17892,8737.96,14368.00,11,66.22,24
29147,77,2014,3,201337.00,17712,7743.73,14399.00,11,42.16,26
29148,630,2014,2,167036.00,19530,6959.83,11834.00,10,58.63,24
29149,13,2013,12,141865.00,10632,5911.04,10455.00,10,76.30,24
29150,618,2013,6,155299.00,11855,6211.96,7859.00,10,13.48,25
29151,1051,2013,3,176470.00,24980,7058.80,10356.00,14,54.52,25
29152,185,2013,9,157095.00,12430,6283.80,9533.00,10,51.74,25
29153,65,2013,5,118719.00,11174,4946.63,8166.00,12,62.26,24
29154,587,2013,2,184111.00,13763,7671.29,10921.00,10,26.07,24
